# Program:featureCounts v2.0.6; Command:"featureCounts" "-a" "/N/slate/amsaini/reference_genome/hsa.gff3" "-t" "miRNA,miRNA_primary_transcript" "-g" "Name" "-o" "/N/slate/amsaini/assignment_2/counts/all_samples_miRNA_count.txt" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269872_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269873_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269874_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269875_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269876_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269877_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269878_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269879_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269880_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269881_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269882_sorted.bam" "/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269883_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269872_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269873_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269874_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269875_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269876_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269877_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269878_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269879_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269880_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269881_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269882_sorted.bam	/N/slate/amsaini/assignment_2/bowtie_sam/bam_files/SRR22269883_sorted.bam
hsa-miR-6805-3p	chr19	55388220	55388242	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6806	chr19	58334688	58334751	+	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6806-5p	chr19	58334693	58334716	+	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6806-3p	chr19	58334730	58334751	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4754	chr19	58386770	58386858	-	89	1	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4754	chr19	58386827	58386849	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10394	chr19	58393364	58393446	+	83	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10394-5p	chr19	58393364	58393387	+	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10394-3p	chr19	58393424	58393446	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6807	chr19	58550285	58550376	+	92	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6807-5p	chr19	58550285	58550306	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6807-3p	chr19	58550354	58550376	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7158	chr2	5974662	5974732	+	71	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7158-5p	chr2	5974662	5974685	+	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7158-3p	chr2	5974712	5974732	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7515	chr2	6650373	6650439	+	67	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7515	chr2	6650418	6650435	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4261	chr2	10192614	10192671	-	58	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4261	chr2	10192624	10192639	-	16	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4429	chr2	11540605	11540677	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4429	chr2	11540652	11540671	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548s	chr2	11767444	11767525	+	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548s	chr2	11767495	11767517	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4262	chr2	11836933	11836986	-	54	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4262	chr2	11836943	11836959	-	17	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3681	chr2	12199130	12199201	+	72	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-5p	chr2	12199138	12199159	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-3p	chr2	12199174	12199195	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3125	chr2	12737367	12737444	+	78	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-3125	chr2	12737376	12737395	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4757	chr2	19348429	19348505	+	77	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4757-5p	chr2	19348439	19348461	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4757-3p	chr2	19348476	19348497	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1301	chr2	25328640	25328721	-	82	0	0	0	0	2	0	0	0	0	1	0	0
hsa-miR-1301-3p	chr2	25328651	25328674	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1301-5p	chr2	25328689	25328707	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4263	chr2	27996367	27996449	+	83	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4263	chr2	27996422	27996439	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-558	chr2	32532153	32532246	+	94	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-558	chr2	32532213	32532231	+	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4765	chr2	32635255	32635331	+	77	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4765	chr2	32635300	32635321	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4430	chr2	33418516	33418564	+	49	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4430	chr2	33418519	33418536	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ad	chr2	35471405	35471486	+	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-3p	chr2	35471453	35471474	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ad-5p	chr2	35471420	35471439	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-559	chr2	47377675	47377770	+	96	1	0	0	0	2	1	0	0	2	0	0	0
hsa-miR-559	chr2	47377690	47377710	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ba	chr2	49059603	49059658	+	56	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ba	chr2	49059603	49059624	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-8485	chr2	50696172	50696262	-	91	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8485	chr2	50696172	50696192	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4431	chr2	52702522	52702615	-	94	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4431	chr2	52702588	52702609	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3682	chr2	53849122	53849205	-	84	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-3p	chr2	53849136	53849156	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-5p	chr2	53849170	53849191	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-217	chr2	55982967	55983076	-	110	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-217-5p	chr2	55983020	55983042	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-217-3p	chr2	55982984	55983005	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-216a	chr2	55988950	55989059	-	110	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216a-5p	chr2	55989020	55989041	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216a-3p	chr2	55988981	55989002	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-216b	chr2	56000714	56000795	-	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216b-5p	chr2	56000764	56000785	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-216b-3p	chr2	56000724	56000747	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4432	chr2	60387362	60387445	-	84	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4432	chr2	60387362	60387381	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5192	chr2	62205826	62205917	+	92	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5192	chr2	62205882	62205903	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4433b	chr2	64340747	64340848	-	102	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433b-5p	chr2	64340809	64340829	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433b-3p	chr2	64340769	64340789	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4433a	chr2	64340759	64340839	+	81	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433a-3p	chr2	64340809	64340829	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4433a-5p	chr2	64340770	64340790	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4434	chr2	64525513	64525565	+	53	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4434	chr2	64525520	64525537	+	18	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4778	chr2	66358249	66358328	-	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-5p	chr2	66358297	66358318	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4778-3p	chr2	66358257	66358278	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3126	chr2	69103682	69103755	+	74	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3126-5p	chr2	69103691	69103712	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3126-3p	chr2	69103727	69103748	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1285-2	chr2	70252918	70253005	-	88	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1285-3p	chr2;chr7	70252933;92204027	70252954;92204048	-;-	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5000	chr2	75090812	75090914	+	103	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5000-5p	chr2	75090835	75090856	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5000-3p	chr2	75090873	75090894	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4264	chr2	79649294	79649359	-	66	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4264	chr2	79649333	79649349	-	17	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-8080	chr2	79866495	79866583	-	89	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8080	chr2	79866551	79866573	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6071	chr2	85783600	85783677	-	78	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6071	chr2	85783657	85783675	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4779	chr2	86193026	86193108	-	83	0	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-4779	chr2	86193037	86193058	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4771-1	chr2	87194786	87194859	+	74	0	0	0	1	1	0	0	0	0	0	0	0
hsa-miR-4771	chr2;chr2	87194830;111771070	87194850;111771090	+;-	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4435-1	chr2	87629755	87629834	+	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4435	chr2;chr2	87629764;111321061	87629785;111321082	+;-	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4780	chr2	88082519	88082599	-	81	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4780	chr2	88082528	88082549	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4436a	chr2	88812370	88812454	+	85	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436a	chr2	88812425	88812445	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3127	chr2	96798278	96798353	+	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3127-5p	chr2	96798288	96798310	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3127-3p	chr2	96798324	96798345	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5696	chr2	101309450	101309534	+	85	1	0	2	0	2	0	0	0	0	0	2	0
hsa-miR-5696	chr2	101309453	101309474	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4772	chr2	102432289	102432366	+	78	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-5p	chr2	102432300	102432321	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-3p	chr2	102432336	102432357	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4265	chr2	109141490	109141588	-	99	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4265	chr2	109141500	109141518	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4266	chr2	109313571	109313625	-	55	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4266	chr2	109313581	109313596	-	16	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4267	chr2	110069961	110070042	-	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4267	chr2	110070017	110070032	-	16	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4436b-1	chr2	110086433	110086523	-	91	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436b-5p	chr2;chr2	110086490;110284865	110086511;110284886	-;+	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4436b-3p	chr2;chr2	110086443;110284912	110086464;110284933	-;+	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4436b-2	chr2	110284853	110284943	+	91	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4435-2	chr2	111321013	111321086	-	74	0	0	0	0	0	0	0	0	1	0	0	0
hsa-mir-4771-2	chr2	111771061	111771134	-	74	0	0	0	2	1	0	1	0	0	0	0	0
hsa-mir-1302-3	chr2	113582959	113583096	-	138	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4782	chr2	113721290	113721368	-	79	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4782-5p	chr2	113721338	113721359	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4782-3p	chr2	113721298	113721319	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4783	chr2	127423537	127423618	-	82	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4783-5p	chr2	127423586	127423606	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4783-3p	chr2	127423546	127423568	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4784	chr2	131491160	131491236	-	77	1	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4784	chr2	131491208	131491227	-	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-663b	chr2	132256966	132257080	-	115	0	1	0	0	0	0	0	1	0	0	0	0
hsa-miR-663b	chr2	132256970	132256991	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-9986	chr2	132433711	132433820	+	110	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9986	chr2	132433731	132433750	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3679	chr2	134127125	134127192	+	68	0	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-3679-5p	chr2	134127130	134127152	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3679-3p	chr2	134127168	134127189	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-5590	chr2	134857820	134857873	+	54	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-5p	chr2	134857820	134857840	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5590-3p	chr2	134857853	134857873	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-128-1	chr2	135665397	135665478	+	82	0	0	0	0	1	0	1	8	2	0	2	1
hsa-miR-128-3p	chr2;chr3	135665446;35744527	135665466;35744547	+;+	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-128-1-5p	chr2	135665411	135665433	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7157	chr2	140586626	140586685	-	60	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7157-5p	chr2	140586663	140586685	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7157-3p	chr2	140586626	140586647	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-9899	chr2	149330278	149330373	-	96	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-9899	chr2	149330300	149330321	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4773-1	chr2	151368334	151368411	+	78	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4773	chr2;chr2	151368343;151368381	151368364;151368402	-;+	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4773-2	chr2	151368334	151368411	-	78	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6888	chr2	159186835	159186901	+	67	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-5p	chr2	159186840	159186859	+	20	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6888-3p	chr2	159186881	159186901	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4785	chr2	160407810	160407882	-	73	1	0	0	2	1	0	1	0	0	0	0	0
hsa-miR-4785	chr2	160407819	160407839	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4774	chr2	168582943	168583018	+	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4774-5p	chr2	168582953	168582974	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4774-3p	chr2	168582989	168583009	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-933	chr2	175167633	175167709	-	77	0	0	1	0	0	1	0	0	0	0	0	0
hsa-miR-933	chr2	175167642	175167663	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-10b	chr2	176150303	176150412	+	110	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10b-5p	chr2	176150329	176150351	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10b-3p	chr2	176150368	176150389	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7704	chr2	176188843	176188901	+	59	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	chr2	176188843	176188861	+	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1246	chr2	176600980	176601052	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1246	chr2	176601024	176601042	-	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4444-1	chr2	177212726	177212799	+	74	1	0	1	0	0	0	0	0	0	0	0	0
hsa-miR-4444	chr2;chr3	177212768;75214518	177212785;75214535	+;+	36	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3128	chr2	177255945	177256010	-	66	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3128	chr2	177255984	177256006	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6512	chr2	177313806	177313882	-	77	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-5p	chr2	177313853	177313874	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-3p	chr2	177313811	177313832	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1258	chr2	179860836	179860908	-	73	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1258	chr2	179860845	179860865	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4437	chr2	181305593	181305652	-	60	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4437	chr2	181305593	181305613	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548ae-1	chr2	184378975	184379044	+	70	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-548ae-3p	chr2;chr5	184379017;58530047	184379037;58530067	+;-	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-561	chr2	188297492	188297588	+	97	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-3p	chr2	188297552	188297573	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-561-5p	chr2	188297517	188297538	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1245a	chr2	188978092	188978161	+	70	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245a	chr2	188978136	188978156	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1245b	chr2	188978093	188978161	-	69	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-5p	chr2	188978133	188978153	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1245b-3p	chr2	188978099	188978120	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3606	chr2	188995630	188995692	+	63	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3606-5p	chr2	188995645	188995665	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3606-3p	chr2	188995671	188995691	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3129	chr2	189133036	189133111	-	76	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3129-5p	chr2	189133082	189133103	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3129-3p	chr2	189133044	189133065	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3130-1	chr2	206783234	206783308	-	75	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3130-3p	chr2;chr2	206783245;206783277	206783265;206783297	-;+	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3130-5p	chr2;chr2	206783246;206783276	206783266;206783296	+;-	42	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3130-2	chr2	206783234	206783308	+	75	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-2355	chr2	207109987	207110073	-	87	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2355-5p	chr2	207110043	207110063	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2355-3p	chr2	207109999	207110020	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-7845	chr2	207166400	207166498	+	99	0	0	0	0	2	0	0	0	2	0	0	0
hsa-miR-7845-5p	chr2	207166402	207166422	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-1302-4	chr2	207269275	207269424	-	150	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4775	chr2	207754807	207754881	+	75	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4775	chr2	207754816	207754837	+	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-548f-2	chr2	212426263	212426360	-	98	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4776-2	chr2	212926257	212926336	-	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4776-5p	chr2;chr2	212926266;212926306	212926287;212926327	+;-	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4776-3p	chr2;chr2	212926261;212926310	212926283;212926332	-;+	46	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4776-1	chr2	212926257	212926336	+	80	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4438	chr2	213758067	213758159	+	93	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4438	chr2	213758122	213758142	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6809	chr2	217900513	217900628	-	116	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-5p	chr2	217900602	217900623	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6809-3p	chr2	217900513	217900533	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6513	chr2	218280125	218280188	-	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-5p	chr2	218280164	218280186	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6513-3p	chr2	218280127	218280147	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-6810	chr2	218341911	218341980	+	70	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-5p	chr2	218341916	218341938	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6810-3p	chr2	218341958	218341980	+	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-26b	chr2	218402646	218402722	+	77	0	0	2	0	2	0	0	0	1	1	0	0
hsa-miR-26b-5p	chr2	218402657	218402677	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-26b-3p	chr2	218402692	218402712	+	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-9500	chr2	218823090	218823154	+	65	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9500	chr2	218823092	218823110	+	19	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-375	chr2	219001645	219001708	-	64	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-375-3p	chr2	219001648	219001669	-	22	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-375-5p	chr2	219001682	219001704	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3131	chr2	219058688	219058750	-	63	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3131	chr2	219058725	219058747	-	23	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-153-1	chr2	219294111	219294200	-	90	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-153-3p	chr2;chr7	219294126;157574349	219294147;157574370	-;-	44	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-3132	chr2	219549073	219549147	-	75	2	0	5	1	8	2	4	6	5	6	1	1
hsa-miR-3132	chr2	219549117	219549140	-	24	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4268	chr2	219906502	219906565	-	64	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4268	chr2	219906512	219906532	-	21	0	0	0	0	0	0	0	0	0	0	0	0
hsa-mir-4439	chr2	225010461	225010540	-	80	0	0	0	0	0	0	0	0	0	0	0	0
